cid,smiles
24915248,CSC1=NC=C2CN(CCC2=N1)CC3=C(C=NC=C3)Cl
96174,C1=CC=C2C(=C1)N(C3=CC=CC=C3S2)CCN(CCCl)CCCl
11247245,C1CCC(CC1)C2=CN=C(N2C3=CC=C(C=C3)Cl)SCC4=NC5=CC=CC=C5N4
24613687,C1CCN(C1)C2=NN=C(N2C3CC3)SCC4=CSC(=N4)C5=CC=C(C=C5)F
24670995,C1CC1N2C(=NN=C2SCC3=C(C=C(C=C3)F)Cl)C4=CC=NC=C4
8674755,C1CC1NC2=NN=C(S2)SCC3=CSC(=N3)C4=CC=C(C=C4)Cl
1491586,C1CN(CCN1C2=CC=CC=C2)C3=NN4C(=CC(=NC4=N3)C5=CC=CS5)C(F)(F)F
20126638,CCN1C(=NN=C1SCC2=CC(=CC=C2)Br)CC34CC5CC(C3)CC(C5)C4
3658041,C1CNC2=C1C(=NN2C3=CC=CC=C3Cl)C4=CC=C(S4)Cl
20518752,CCCCC1CSC(S1)(CC2=CC=C(C=C2)Cl)CN3C=CN=C3
2382459,CC1=CC(=C(C=C1Br)C)SCC2=NN3C=NC4=C(C3=N2)C5=C(S4)CCCC5
6962526,C1CN(CCN1CC2=CSC(=N2)C3=CC=CC=C3)C4=CC=C(C=C4)F
28354296,C1CC2=C(C=CC(=C2)SCC3=CC=CC=C3Cl)NC1
28922225,C1CC(CN(C1)C2=NC=C(C=C2)C(F)(F)F)NCC3=CC=C(S3)C4=CC=NN4
17303332,CN1C(=NN=C1SCC2=C(C=CC=C2Cl)F)CCC3CCCCC3
588788,C1CSCCN1CC2=C(C=CC=C2Cl)F
16941621,CC1=C2C(=C(C=C1)Cl)SC(=N2)N3CCN(CC3)C4=NC5=C(S4)C=C(C=C5)F
10163259,C1CN(CCN1C2=CC=CC(=C2)C(F)(F)F)C3=NC(=NS3)NCC4=CC=CC=C4C(F)(F)F
18176537,CN1C(=NN=C1SCCCN2CCC3=C(C2)C=C(C=C3)C(F)(F)F)C4=CC=CC=C4
24928502,CSC1=NC=C2CN(CCC2=N1)CC3=C(C=C(C=C3)Cl)Cl
26032155,C1CN(CC2=C1SC=C2)CN3C4=CC=CC=C4N=C3SC(F)F
3201762,C1CN(CCN1C2=NC3=CC=CC=C3S2)C(C4=CC=C(C=C4)F)C5=NN=NN5CCC6=CC=CC=C6
19722142,CCN1C(=NN=C1SCC2=CC(=CC=C2)F)C3=CSC4=C3CCCC4
15713132,CN1CC(C2=C(S1)C=CC(=C2)C(C(F)(F)F)(F)F)N
5021666,CSC1=CC=C(C=C1)C2C3=C(CCN2)C4=C(N3)C=CC(=C4)Br
3662519,C1CCNC2=C(C1)C(=NN2C3=CC=CC(=C3)C(F)(F)F)C4=CC=C(S4)Br
20628056,C1CCC(CC1)(C2=CC=C(C=C2)Cl)C3=CSC(=N3)C4CCNCC4
18570009,C1CN2C(=NN=C2SCC3=CC=C(C=C3)F)N1C4=CC=CC=C4
16066997,C1C2CC3CC1CC(C2)(C3)C4=NN=C5N4N=C(S5)NC6=CC=C(C=C6)Br
11639762,CN1CCC(CC1)NC2=NC3=C(S2)C(=NC=N3)NC4=CC(=C(C=C4)F)Cl
3193620,C1CN(CCN1C2=CC=C(C=C2)F)C(C3=CC=CS3)C4=NN=NN4CC5=CC=C(C=C5)F
16611850,C1CC1N2C(=NN=C2SCC3=CSC(=N3)C4=CC(=CC=C4)Br)C5=CN=CC=C5
28750262,C1CN(CCN1)CC2=NC(=CS2)C3=CC=C(C=C3)Cl
11834344,CSC1=NC(=C(N1C2CC2)C3=CC=NC=C3)C4=CC=C(C=C4)F
794804,C1CC2=C(C1)SC(=N2)NC3=CC(=C(C=C3)Cl)Cl
4475884,CN1CCN(CC1)CCCN2C3=C(C=C(C=C3)C(F)(F)F)SC4=CC=CC=C42
4582097,C1CCC2=C(C1)C3=C(N=C(N=C3S2)CC4=CC=CC=C4)NC5=CC=C(C=C5)F
18570024,CCCSC1=NN=C2N1CCN2C3=CC=C(C=C3)F
4992646,CCSC1=CC=C(C=C1)CN2CCN(CC2)C3=CC(=CC=C3)Cl
3525027,CC1=CC=C(S1)C(C2=C(C=C(C=C2)F)F)N3CCCNCC3
28946300,C1CN(CCN1C2=CC=CC=C2CCl)C3=NC=CS3
25144908,C1CCN(C1)CC2=NN3C(=NN=C3S2)CC4=CC5=CC(=CN=C5C=C4)Br
24460033,CC1=CC(=CC=C1)C2=CC(=NC3=C2C4=C(S3)CCCC4)C5=CC=CC=C5F
24240519,CN1CCCN(CC1)C2=NC=NC3=C2SC(=C3)C4=CC=C(C=C4)Br
16587961,CC1=C(C2=NC(=C(C=C2C=C1)CSC3=NC=CN3C4CC4)Cl)C
25017960,CSC1=NC2=C(C(=C3CCC4=CC=CC=C4C3=N2)C5=CC=C(C=C5)Cl)C(=N1)NC6=CC=C(C=C6)Cl
3282737,C1CNC2=C1C(=NN2C3=CC=C(C=C3)C(F)(F)F)C4=CC=CS4
6411483,C1CC2=CC(=NN=C2C3=CC=CC=C31)SCC4=C(C=C(C=C4)Cl)Cl
2128513,C1CC2=C(C1)SC3=NC(=NC(=C23)NC(C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=C(C=C6)Cl
24911971,C1CN(CC2=CN=C(N=C21)C3=CC=CS3)CC4=C(NN=C4)C5=CC=C(C=C5)Cl
3394705,C1CNC2=C1C(=NN2C3=CC(=CC=C3)Cl)C4=CC=C(S4)Cl
28522172,C1CN(CCN1C2=NC=CS2)C(CN)C3=CC=CC=C3F
10616521,CCCN(CCC)C1CCC2=C(C=CC(=C2C1)C3=CC=CS3)F
9326674,C1CC1C2=NN=C(N2CC3=CC=CC=C3)SCC4=CC=CC=C4C(F)(F)F
16386551,CN1CCN(CC1)C2=NC(=CS2)C3=CC(=C(C=C3)F)F
22554347,CC1=CC(=CS1)CN2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F
13731202,C1CN(CCN1CCS)CC2=CC=C(C=C2)Cl
24883305,C1CCN(CC1)C2=NC(=C3C(=N2)SC(=N3)NC4=C(C=CC=C4Cl)Cl)NC5=CC=C(C=C5)C(F)(F)F
3912864,CSCCC1=NN(C2=C1CCN2)C3=CC=CC=C3F
12694033,CC1=CC=CC=C1CSC2(CCN(CC2)C)C3=CC=CC=C3F
19571562,CCC1CCC2=C(C1)SC3=C2C4=NC(=NN4C=N3)C5=NN(C=C5)C(F)F
24630270,C1CCC(C1)C2=NC(=NN2)SCC3=NC4=CC=CC=C4N3C(F)F
1604339,C1CN(CCN1CC2=C(C=C(C=C2)Cl)Cl)C3=C4C(=CSC4=NC=N3)C5=CC=C(C=C5)F
22927638,CCSC1N(C2=C(N1C(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)C=C(C=C2)C6=CNN=C6)C7=CC=C(C=C7)F
2448203,CC1=NC(=C2C3=C(CCC3)SC2=N1)NC4=CC=C(C=C4)Cl
28179875,C1CN(CC2=C1SC=C2)C(CN)C3=CC=CC=C3Br
18079586,CC(C1=CC=C(C=C1)F)NC2=C3C4=C(CCC4)SC3=NC=N2
18686856,C1CCC2=C(C1)C3=C(N=C(N=C3S2)C4=NC=CN=C4)NCC5=CC=C(C=C5)F
29293822,CC(C1=C(C=CC(=C1)F)SC2=NN=NN2C3CCCC3)N
16857790,CC1=CC(=CC2=C1N=C(S2)N3CCCC(C3)C4=NC5=CC=CC=C5S4)Cl
11875066,CC1CN(CCN1C2=CC=CC(=C2)C)CC3=CN=C(S3)Cl
16941400,CC1=C2C(=C(C=C1)C)SC(=N2)N3CCN(CC3)C4=NC5=C(S4)C=CC=C5Cl
25106750,CC1=CSC2=C1N=C(N=C2N3C(=NC(=N3)NC4=CC5=C(CCN(CCC5)C6CCCC6)C=C4)N)Cl
285139,CN(C)CCSCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
16744427,C1CCC2=C(C1)N=C(S2)NC(CC3=CC=CC=C3)(C4=NC=C(C=C4)Cl)C5=CC(=CC(=C5)F)C(F)(F)F
10343992,C1CC2CN(CC2NC1)C3=NC(=NC(=C3)NC4=CC(=C(C(=C4)F)SC5=CC=NC=C5)F)N
27527493,CC1CCC2=C(C1)SC=C2C3=NN=C(N3C(C)C)SCC4=C(C=CC=C4Cl)F
3872113,CC1=CC=C(S1)CN2CCN(CC2)C3=CC=C(C=C3)Cl
21415270,CC1CCCCC1C(CN2C=CN=C2)SC3=CC=C(C=C3)Cl
13438225,CCN(CC)CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)Cl
1822305,C1CN(C(N1C2=CC=CC=C2)C3=CC=C(S3)Br)C4=CC=CC=C4
21424102,C1C2CC3CC1CC(C2)(C3)C(CN4C=CN=C4)SC5=C(C(=C(C(=C5Cl)Cl)Cl)Cl)Cl
18334570,CC1=C(C2=C(C=C1)SC3=C(N2CCCN)C=C(C=C3)Br)C
4092975,C1CCC(CC1)NC2=NC(=NC3=CC=CC=C32)SCC4=CC=C(C=C4)F
3966713,CC1=NC2=C(C3=C(S2)CCCC3)C(=N1)SCC4=C(C=CC=C4Cl)F
25185404,CSC1=NC2=C(C=NN2CC(C3=CC=CC=C3)Br)C(=N1)N4CCCC4
24602434,C1CCC(C1)C2=NC(=NN2)SCC3=C(C=C(C=C3)F)Br
24915798,CC1=NC(=CS1)CN2CCC3=NC(=NC=C3C2)C(F)(F)F
17039010,CC(C)(C)C1CCCC2=C1N(N=C2C(F)(F)F)C3=NC(=CS3)C4=CC=C(C=C4)F
10765959,C1=CC=C2C(=C1)SC(S2)C3=CC(=C(N3)C4SC5=CC=CC=C5S4)Br
14433758,C1CCC2=C(C1)C3=C(N=C(N=C3S2)C4=CC=CC=C4)NC5=CC=C(C=C5)F
22139868,CC1=CSC(=C1NC2=NC3=C(N2)CCCC3)Cl
21256748,CC1=CC(=NC(=N1)SCCCCCN2CCCCC2)C3=CC=C(C=C3)F
4014710,C1C2CC3CC1CC(C2)(C3)C4=CC5=C(C=C4)NC(=C5CCCCN)C6=C(C=CS6)Br
24908788,C1CN(CC2=CN=C(N=C21)C3=CC=CC=C3)CC4=CC=C(S4)Br
23875338,C1CCC(C(C1)NCC2=CN=C(S2)Cl)NCC3=CN=C(S3)Cl
19018681,CC(N1CCN(CC1)CCN)SC(C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl
24579405,C1CC1C2=NC3=CC=CC=C3C(=N2)SCC4=NC=CN4C(F)F
2404547,C1CCN(CC1)CC2=NC(=C3C4=C(CCCC4)SC3=N2)NCCC5=CC=C(C=C5)F
3513525,CC1=C(C=CC=C1Cl)N2C3=C(CCCCN3)C(=N2)C4=CC=C(S4)Cl
25013853,C1CNCC1CN2C3=NC(=NC=C3N=C2C4=C(C=CC=C4Cl)Cl)NCC5=CC=CS5
3043039,C1CCC2C(CC1)SC3=C(N2CCN4CCCC4)C=C(C=C3)C(F)(F)F
16061389,C1CN(CCN1CC2=CC=CC=C2)C3=NC(=CC(=N3)C(F)(F)F)C4=CC=CS4
1408806,C1CC2=C(C1)N=CN=C2SCC3=CC(=C(C=C3)Cl)Cl
17265193,CCN1C(=NN=C1SCC2=CC=C(C=C2)Cl)C3CCCC3
10595852,CC1=CC2=CC(=C(C=C2C=C1)Cl)C3NN4C(=NN=C4S3)C5=CC=CC=C5
16941500,CSC1=CC=CC2=C1N=C(S2)N3CCN(CC3)C4=NC5=C(C=C(C=C5S4)F)F
19722473,CC(C)N1C(=NN=C1SCC2=CC(=C(C=C2)Cl)Cl)C3=CSC4=C3CCCC4
20299635,C1CN(CCN1)C2=CN3C(=CN=C3C=N2)SC(F)(F)F
24914975,CC1=C(C=CC(=N1)F)CN2CCC3=NC(=NC=C3C2)SC
20518427,C1CSC(SC1)(CCC2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl)CN3C=CN=C3
11233634,C1CN(CCN1CCCCN)C2=CSC3=C2C=CC(=C3)C(F)(F)F
20387762,CN1CCN(CC1)N2C3=C(C=C(C=C3)F)NCC4=C2SC(=C4)C5=CC=CC=C5
2823381,C1CC1C2=NN3C(=CC(=NC3=C2)C4=NC=CS4)C(F)(F)F
25414009,C1CCC(CC1)N2C(=NN=N2)C(C3=CC=C(C=C3)F)N(CC4=CC=CC=C4)CC5=CC=CS5
16349222,CCCN1C(=NN=N1)CSC2=NN=C(N2C3CCCC3)C4=CC=CC=C4Cl
15069543,C1CCNC2=C(C1)N=C(S2)C3=CC=C(C=C3)C(F)(F)F
18187696,C1CNCCC1C2=CN=C(S2)CC3=CC(=CC=C3)Cl
24909513,CC1=C(SC2=CC=CC=C12)CN3CCC4=NC(=NC=C4C3)C5=CC=C(C=C5)Cl
3777925,C1CN(CCN1CC2=CC=C(C=C2)Cl)C3=NC4=CC=CC=C4S3
1571856,C1CN(CCN1C2=CC=CC=C2)C3=C4C(=CSC4=NC=N3)C5=CC=C(C=C5)Cl
9932030,CC1CCN(CC1)C2=NC(=C(S2)C3=CC(=NC=C3)NCC4CC4)C5=CC=C(C=C5)F
13670681,CN(CC1=CC=C(C=C1)Cl)C2CCC3=C(C2)SC(=N3)N
12266266,CCCCNC1=NC(=NC(=N1)Cl)N2C3=CC=CC=C3SC4=CC=CC=C42
7303108,C1=CC=C(C=C1)C2=NN=C3N2NC(S3)C4=CC=CC=C4Cl
4968267,CC1CCN(CC1)CC2=NC(=C3C4=C(CCC4)SC3=N2)N5N=C(N=N5)C6=CC(=CC=C6)C(F)(F)F
22166950,C1CCN(CC1)C2=NC(=NC=C2Cl)CSC3=NC4=CSC=C4N3
24375668,CN1C(=NN=C1SC2C3=CC=CC=C3C4=CC=CC=C24)C5=CC=CC=C5F
28972968,C1CC1C(C2CC2)NCC3=CC(=CS3)Br
20063056,CNCCSC1CC2=C(C=CC(=C2)F)SC3=CC=CC=C13
11248231,CN(C)C1=CC=C(C=C1)N2C(=NN=C2SC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)C5CC5
28786890,C1CSCCN1C(CN)C2=CC(=C(C=C2)F)F
22762532,C1CN(CCN1CC2=CC=C(S2)C3=CC=CC=C3)C4=CC=C(C=C4)F
20662422,CN1C2=CC=CC=C2C(=C1CSC3=CC(=CC=C3)Cl)CN4CCCCC4
24929216,CC1=C(C(=C(C=C1)F)CN2CCC3=NC(=NC=C3C2)SC)Cl
26010606,C1CN(C(C2=C1SC=C2)C3=CC=CS3)CN4N=C(N=N4)C5=CC=C(C=C5)F
19360198,C1CC1CN(C2=CC=NC=C2)C3=CSC4=C3C=CC(=C4)Cl
22064400,C1N2CN3CN1CN(C2)C3CC4=CC=C(S4)Cl
17413567,C1CC1N2C(=NN=C2SCCC3=CC=NC=C3)C4=CC=CC=C4F
20079472,C1CN2CCC1C(C2)C3=NC(=NS3)C(C4=CC=CC=C4)(C5=CC=CC=C5)F
12043163,CSC1=NC(=C(N1)CCN2CCC(CC2)N3C4=C(C=C(C=C4)F)N=N3)C5=CC=C(C=C5)F
17836412,CC1=C(C2=C(C=C1)N(NN2C3=CC(=C(C=C3)F)Cl)C(C)C)C4=CSN=C4
12724234,C1CC(C2=C(C1)C3=C(S2)N=C(N=C3Cl)Cl)CC4=CC=CC=C4
24734579,CCN1CCN(CC1)C2=NC=C(C3=C2C=CC(=N3)C(F)(F)F)C4=CSC=C4
24916029,C1CN(CC2=CN=C(N=C21)C(F)(F)F)CC3=CC=C(S3)C4=CSC=C4
19726712,CN1C(=NN=C1SCC2=CC(=C(C=C2)Cl)Cl)C3CC3
20518353,C1CSC(SC1)(CC2=CC=C(C=C2)C(F)(F)F)CN3C=CN=C3
24734619,C1CN(CCN(C1)C2=NC=C(C3=C2C=CC(=N3)C(F)(F)F)C4=CSC=C4)CC5=CN=CC=C5
19589921,CC1=CC(=NC2=C1C3=C(S2)C4=NC(=NN4C=N3)CN5C(=CC(=N5)C(F)F)C6CC6)C(F)(F)F
13731131,C1CN(CCN1CCCS)C2=CC=C(C=C2)F
1841020,C1CCC(CC1)C2=NN=C(N2N)SCC3=CC=C(C=C3)Br
16941601,CC1=C(C2=C(C=C1)SC(=N2)N3CCN(CC3)C4=NC5=C(S4)C=C(C=C5)Cl)C
18570026,CCC(C)SC1=NN=C2N1CCN2C3=CC=C(C=C3)F
24911846,CC1=CC2=CC(=C(N=C2C=C1)Cl)CN3CCC4=NC(=NC=C4C3)SC
4209199,CSCC1=NN(C2=C1CCCCN2)C3=CC=C(C=C3)I
28946301,C1CN(CCN1C2=CC=C(C=C2)CCl)C3=NC=CS3
20518803,CCC1CSC(S1)(CCN2C=CN=C2)C3=CC=CC=C3Cl
3878378,C1CN(CCN1)C(C2=CC=C(S2)Cl)C3=CC=C(S3)Br
12001546,C1C2C1(CN(C2)CCCSC3=NC=C(N3)C4=CC=CC=C4)C5=CC=C(C=C5)C(F)(F)F
29555687,C1CN(CCN1C2=NC=CS2)C(CN)C3=CC=C(C=C3)Cl
3154594,C1C(NC2=NC(=NN2C1C3=CC=CS3)N)C4=CC=CC=C4Cl
24911214,C1CN(CC2=CN=C(N=C21)C3=CC=C(C=C3)Cl)CC4=CC5=CC=CC=C5S4
2944315,C1CN(CCN1)CCCCSC2=CC=C(C=C2)Cl
21518477,C1CN(CCN1)C2=NC(=C3C=C(C=CC3=C2)Cl)N4CCSCC4
11660472,CC1CN(CCN1C2=NC(=CS2)C3(CCCC3)C4=CC=CC=C4F)C
783137,C1CSCCN1C2=NC(=NC(=N2)NCC3=CN=CC=C3)Cl
18285140,CC1=NN(C(=C1CSC2=NN=C(N2N)C3CC3)Cl)C4=CC=CC=C4
13769742,C1CN(CCC1NC2=NC3=C(N2CC4=CC=C(C=C4)F)C=CN=C3)CCNC5=NC=CS5
2815525,C1CN(CCN1CC2=CSC(=N2)C3=CC=C(C=C3)Cl)C4C5=CC=CC=C5C6=CC=CC=C46
14053826,CC1=NC(=CC=C1)NC2=NC3=C(S2)CC4=C3C=CC=C4Cl
13731125,C1CN(CCN1CCCS)CCC2=CC=C(C=C2)Cl
20960773,CC1CCN(CC1)C2=NC=C3CN(CCC3=N2)CC4=CC=C(S4)Br
501950,C1CCC(CC1)C2=NN=C(N2C3=C(C=C(C=C3)Cl)Cl)S
3375958,CC1=CSC(=C1)C(C2=CC(=CC=C2)Br)N3CCNCC3
29050075,C1CN(CC2=C1SC=C2)C(CN)C3=C(C(=CC=C3)Cl)Cl
5103345,CC1CCCCN1CC2=CN3C(=NN=C3S2)C4=CC=C(C=C4)Br
3935860,C1CNCCN(C1)C2=NC(=NS2)CC3=CC=C(C=C3)F
4905531,C1CC2=C(C1)NN=C2C3=NN=C(N3N)SCC4=C(C=CC=C4Cl)Cl
21003259,C1CCC(CC1)SC2=NC(=NC3=CC=CC=C32)C(F)(F)F
28848166,CC1=C(C2=C(N=CN=C2S1)N3CCCNCC3)C4=CC=C(C=C4)F
27274861,CC1=C(N(C(=N1)SCC2=NC(=NC(=N2)NC3=CC=C(C=C3)F)N)C4CCCC4)C
3718281,C1CN(CCN1)C(C2=C(C=C(C=C2)Cl)Cl)C3=CC=C(S3)Cl
17753156,C1=CC=C(C(=C1)N)SC(C2(NC3=CC=CC=C3S2)C(F)(F)F)C(F)(F)F
24937218,CCC1=C(C2=C(N1C3=CC=C(C=C3)C(C)C)C=C(C=C2)F)C4CCN(CC4)CCCSC5=CC=C(C=C5)F
2018865,C1CC2=C(C1)SC3=C2C4=NN=C(N4C(=N3)SCC5=CC=CC=C5)SCC6=CC=C(C=C6)Br
18921724,CCC1=C(C(=NC(=N1)NC2=C(C=C(C=C2)F)C)N3CCC4=C(C3C)SC=C4)C
24930931,CC1=CSC(=C1)CN2CCC3=CN=C(N=C3C2)C(F)(F)F
17607688,C1CCC(CC1)N2C(=NN=N2)SCC3=CC=CC=C3F
19727098,CCCN1C(=NN=C1SCC2=CSC(=N2)C3=CC=CC=C3Cl)C4CC4
19723118,CC1CCC2=C(C1)SC=C2C3=NN=C(N3C(C)C)SCC4=CC=C(C=C4)F
25608607,C1CSC2=CC=CC=C2C1NC3=NN4C(=NN=C4C(F)(F)F)C=C3
8083904,C1CN(CC1NC2=C3C(=CSC3=NC=N2)C4=CC=C(C=C4)F)CC5=CC=CC=C5
1735665,CC1=CC=C(C=C1)N2C(=NN=C2SCC3CCCCC3)CNC4=CC=C(C=C4)F
1111988,CC1(CC2=C(C(N1)(C)C)SC3=C2C4=NC(=NN4C=N3)C5=CC=CC=C5Br)C
9915060,C1CCC2(C1)CCN(CC2)NCC3=NN(C4=C3SCC5=C4C=CC(=C5)Cl)C6=C(C=C(C=C6)Cl)Cl
17270637,CCN1C(=NN=C1SCC2=CC(=CC=C2)Br)C3CCCCC3
10118776,CN1C=NC=C1C(C2=CC=C(C=C2)Cl)C3=CC4=C(C=C3)N5C(=NN=N5)CSC4C6=CC(=CC=C6)Cl
11797094,CSCC1=NC2=C(N1)C=C(C=C2)CCN3CCN(CC3)C4=CC=CC(=C4)C(F)(F)F
21064748,C1CNC(C2=C1N=C(S2)N)CC3=CC(=CC(=C3)I)I
7855339,C1CCC(CC1)CSC2=NN=C(N2C3=CC=C(C=C3)Cl)C4=CC=NC=C4
17021313,CC1CCC2=C(C1)SC3=C2C4=NC(=NN4C=N3)C5=C(C(=NN5C)C(F)(F)F)Cl
14278547,CC1=C(N=C(N1)C2=CC=C(C=C2)Cl)CSC3=NC4=C(N3)C=C(C=C4)N5CCCCC5
2103441,C1CN(CCN1C2=CC=CC=C2F)C3=C4C=CSC4=NC=N3
4541247,CC(C)(C)C1=CSC(=N1)SCC2CC2(Cl)Cl
4680924,C1CN(CCN1)C(C2=CC=C(C=C2)Cl)C3=CSC=C3
22197847,CC1CCCCN1CC2=CSC(=N2)C3=CC=CC=C3Cl
1977824,CN1CCC2=C(C1)SC3=NC(=NC(=C23)N)SCC4=CC=C(C=C4)Br
17445624,C1CCC2=C(C1)C3=C(N=C(N=C3S2)SCC4=NC=CN4C(F)F)N
14074433,C1CSC(S1)(CC2=CC=CC=C2Cl)C3=CN=CC=C3
10425223,C1C2=C(C=C(C=C2)Cl)C3=C1SC(=N3)NC4=NC=CS4
227840,C1CCC2(CC1)CCCN2CCCN3C4=CC=CC=C4SC5=C3C=C(C=C5)Cl
4331984,C1CN(CCN1)C(C2=CC=CC=C2Br)C3=CC=C(S3)Cl
4968711,CC1=C(C=C(C=C1)N2C(=NN=C2SCC3CC3(Cl)Cl)C4=CC=CC=C4)C
21029545,CN1CCC(CC1)C2=NC3=C(S2)C=CC(=C3)C(F)(F)F
28297015,CC1=C(SC(=N1)C(C2=CC=CC=C2F)N3CCNCC3)C
18176600,CC1=CC=C(C=C1)C2=NN=C(N2C)SCCCN3CCC4=CC(=C(C=C4C3)Cl)Cl
6456117,C1CN(CCN1CC2=CSC=C2)C3=CC=CC=C3F
3564263,C1CCN(CC1)CC2=NC3=C(C4=C(S3)CCC4)C(=N2)Cl
20518917,C1CSC(S1)(CCN2C=CN=C2)C3=CC=C(C=C3)Cl
27936004,C1CCC2=C(C1)C3=C(N=C(N=C3S2)CSC4=NN=C(S4)NCC5=CC=C(C=C5)F)N
20041032,C1CC(C1)(C2=CC=C(C=C2)Cl)NCC3=CC=CS3
18142915,C1CC1N2CCC(CC2)NC3=C4C(=CSC4=NC=N3)C5=CC=C(C=C5)Cl
1864542,CCCCC1=NC2=C(C3=C1CCC3)C4=C(S2)C(=NC(=N4)SC)Cl
28460052,CC1=CSC(=N1)C(C2=CC=CC=C2Cl)N3CCNCC3
15729886,C1CN(CCN1CCCSC2=CC=C(C=C2)F)C3=NC=C(C=N3)F
19573409,C1CCC2=C(CC1)SC3=C2C4=NC(=NN4C=N3)CN5C(=CC(=N5)C(F)F)C(F)F
12694055,CN1CCC(CC1)(C2=CC=CC=C2F)SCC3=CC(=CC=C3)C(F)(F)F
19499895,CC1=CC(=NC2=C1C3=C(S2)C4=NC(=NN4C=N3)CCN5C(=CC(=N5)C(F)(F)F)C6CC6)C
2325011,CC1=C(N2C3=C(C(=C(C=C3)F)F)N4C2=C1CCCC4)SC5=CC=C(C=C5)Cl
17303219,CCN1C(=NN=C1SCC2=C(C=CC=C2Cl)F)C3CCCC3
17952133,C1CNCCC1C2=CSC3=C2C=CC=C3C(F)(F)F
14361281,C1CCC(CC1)NCC(C2=CC=CC=C2)SC3CC4=C(C=CC(=C4)Cl)SC5=CC=CC=C35
9361090,C1CC1N2C(=NN=C2SCCSC3=CC=C(C=C3)F)C4=CC=CC=C4F
24915416,CSC1=NC=C2CN(CCC2=N1)CC3=NC(=CC=C3)C4=CC=C(C=C4)F
10293080,CN1C2CCNCC2C3=C1C(=CC(=C3)C4=C(C=C(C=C4)Cl)Cl)SC
25226965,CNC1CCN(C1)C2=NC(=NC3=C2SC=C3Br)N
11282883,CN1CCN(CC1)CCSC2=NC=C(N2C3=CC=C(C=C3)Cl)CN(C)C4=CC=C(C=C4)F
5234505,C1CCC2=C(C1)C3=C(S2)N=C(N4C3=NN=C4SCC5=CC=C(C=C5)F)C6=CC=CC=C6Cl
10320293,CN1C2CCC1C(C(C2)C3=CC(=CC=C3)Cl)CSC4=C(C(=CC=C4)Cl)Cl
17826085,CC1CC(CC(C1)NC2=NN=CS2)C3=CC4=C(N3)C=CC(=C4)Cl
16338166,CSC1=NN=C(N1C2CCCC2)CCCNC3=NC(=NC4=CC=CC=C43)C(F)(F)F
425860,CN(C)NCCN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
24439257,CC1=CC2=NN=C(N2C3=CC=CC=C13)SCC4CC4(Cl)Cl
13001075,CCN(CC)CCCN1C2=CC(=NN=C2SC3=CN=NC=C31)Cl
26539206,C1C(C1(Cl)Cl)CSC2=NN=C(N2N)C3=CC=CC=C3F
25303210,CN(CC1CCCN(C1)CCC2=CC=C(C=C2)Cl)CC3=CC=CS3
24929237,CSC1=NC=C2CN(CCC2=N1)CC3=C(C=CC=C3Cl)F
19374878,CCCN(C1=NC(=CS1)C2=C(C=C(C=C2)Cl)Cl)C(C3CC3)C4=CC=CC=C4
24911114,CC(C)(C)C1=NC=C2CN(CCC2=N1)CC3=C(N=C(S3)Cl)Cl
3452924,C1C(C1(Cl)Cl)CSC2=NC(=CS2)C3=CC=CC=C3
13598055,C1=CC=C2C(=C1)N(C3=C(S2)C=CC(=C3)C(F)(F)F)CCCBr
11371683,C1CNCCC1C2=C(C=CC(=C2)F)SC3=CC=C(C=C3)C(F)(F)F
22464147,CN1CCC(CC1)N2C=NC(=C2C3=NC(=NC=C3)SC)C4=CC=CC=C4F
28398064,C1CN(CCC1CN)CC2=CC=C(S2)Br
4691333,C1CCNC2=C(C1)C(=NN2C3=C(C=C(C=C3)Cl)C(F)(F)F)C4=CC=CS4
4775836,CC1=CC(=NN1CCC2=NN3C=NC4=C(C3=N2)C5=C(S4)CCCC5)C(F)(F)F
25707948,CN(CC1=CC=CC=C1Cl)C2=C3C4=C(CCCCC4)SC3=NC=N2
9869748,C1CCN(CC1)NCC2=NN(C3=C2SCC4=C3C=CC(=C4)Cl)C5=C(C=C(C=C5)Cl)Cl
18187592,CC1=C(SC(=N1)CC2=C(C=C(C=C2)Cl)Cl)C3CCNCC3
4850080,C1CCN(CC1)C2=NC(=CS2)C3=CC=C(S3)Br
26449342,C1CN(CCN1CC2=CSC=C2)C3=C4C(=CSC4=NC=N3)C5=CC=C(C=C5)F
21011945,CCC1=C(C2=C(N=CN=C2S1)NC3=CC=C(C=C3)N4CCC(CC4)C)C5=CC=C(C=C5)Br
16576477,C1CCC2=C(C1)C3=C(N=CN=C3S2)NCC4=NN=C5N4C=C(C=C5Cl)C(F)(F)F
2455012,C1CN(CCN1)CC2=CC=C(S2)Cl
13336528,CCCC1CNC(S1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl
